,User,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
2585,StonkyMoose420,1.0,1.0,0.0,0.0,1.0,Unpredictable
2586,Robert34,1.0,1.0,0.0,0.0,1.0,Unpredictable
2289,DrinkMoreWater,1.0,1.0,0.0,0.0,1.0,Unpredictable
2588,demarcohaag,1.0,1.0,0.0,0.0,1.0,Unpredictable
2589,meredithflowers,1.0,1.0,0.0,0.0,1.0,Unpredictable
2287,stevejohnson96,1.0,1.0,0.0,0.0,1.0,Unpredictable
2592,HarryBalzagna,1.0,1.0,0.0,0.0,1.0,Unpredictable
2572,CCurtisH,1.0,1.0,0.0,0.0,1.0,Unpredictable
2570,Gilberto34,1.0,1.0,0.0,0.0,1.0,Unpredictable
2318,aniyahall90,1.0,1.0,0.0,0.0,1.0,Unpredictable
2295,rileywalker58,1.0,1.0,0.0,0.0,1.0,Unpredictable
2546,Makaveli_the_holy_Quron,1.0,1.0,0.0,0.0,1.0,Unpredictable
2317,MrMiagiTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
2314,jacquelynealy26,1.0,1.0,0.0,0.0,1.0,Unpredictable
2311,Btim,1.0,1.0,0.0,0.0,1.0,Unpredictable
2550,optionstrader_,1.0,1.0,0.0,0.0,1.0,Unpredictable
2551,Bagcatcher,1.0,1.0,0.0,0.0,1.0,Unpredictable
2310,landonwilson49,1.0,1.0,0.0,0.0,1.0,Unpredictable
2553,woody115,1.0,1.0,0.0,0.0,1.0,Unpredictable
2555,moranstockup,1.0,1.0,0.0,0.0,1.0,Unpredictable
2307,gabrielwright49,1.0,1.0,0.0,0.0,1.0,Unpredictable
2559,BULLiSH_YODA_NUTS,1.0,1.0,0.0,0.0,1.0,Unpredictable
2303,Tod46,1.0,1.0,0.0,0.0,1.0,Unpredictable
2561,S14UGHT3R,1.0,1.0,0.0,0.0,1.0,Unpredictable
2562,edits,1.0,1.0,0.0,0.0,1.0,Unpredictable
2302,Brovid20,1.0,1.0,0.0,0.0,1.0,Unpredictable
2565,CreatineMuscle,1.0,1.0,0.0,0.0,1.0,Unpredictable
2300,xzaviercampbell68,1.0,1.0,0.0,0.0,1.0,Unpredictable
2297,Alvah34345,1.0,1.0,0.0,0.0,1.0,Unpredictable
2568,NicolasPaul,1.0,1.0,0.0,0.0,1.0,Unpredictable
2347,richardwestcott68,1.0,1.0,0.0,0.0,1.0,Unpredictable
2496,Dougie_dee,1.0,1.0,0.0,0.0,1.0,Unpredictable
2495,shawnjtrades,1.0,1.0,0.0,0.0,1.0,Unpredictable
2424,shellywolfe,1.0,1.0,0.0,0.0,1.0,Unpredictable
2386,Bruce_ltd,1.0,1.0,0.0,0.0,1.0,Unpredictable
2427,johnpotter,1.0,1.0,0.0,0.0,1.0,Unpredictable
2428,irvinggonzales,1.0,1.0,0.0,0.0,1.0,Unpredictable
2385,vaughnlubowitz,1.0,1.0,0.0,0.0,1.0,Unpredictable
2384,hoooka,1.0,1.0,0.0,0.0,1.0,Unpredictable
2383,elbertjacobi,1.0,1.0,0.0,0.0,1.0,Unpredictable
2380,lucasrempel,1.0,1.0,0.0,0.0,1.0,Unpredictable
2434,Clintoncode,1.0,1.0,0.0,0.0,1.0,Unpredictable
2377,richmondbednar,1.0,1.0,0.0,0.0,1.0,Unpredictable
2436,Fred_Rogar,1.0,1.0,0.0,0.0,1.0,Unpredictable
2376,EquityMaster33,1.0,1.0,0.0,0.0,1.0,Unpredictable
2374,bdell91,1.0,1.0,0.0,0.0,1.0,Unpredictable
2439,1oldmanriver,1.0,1.0,0.0,0.0,1.0,Unpredictable
2373,wallacebernier,1.0,1.0,0.0,0.0,1.0,Unpredictable
2372,jonographic,1.0,1.0,0.0,0.0,1.0,Unpredictable
2442,JRTRADER23,1.0,1.0,0.0,0.0,1.0,Unpredictable
2443,skagee,1.0,1.0,0.0,0.0,1.0,Unpredictable
2371,Samlite1,1.0,1.0,0.0,0.0,1.0,Unpredictable
2445,ValuHntr,1.0,1.0,0.0,0.0,1.0,Unpredictable
2425,swingking21,1.0,1.0,0.0,0.0,1.0,Unpredictable
2388,janvaldez45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2370,reinholdschulist,1.0,1.0,0.0,0.0,1.0,Unpredictable
2389,sportotrade,1.0,1.0,0.0,0.0,1.0,Unpredictable
2402,jaleelkuhlman,1.0,1.0,0.0,0.0,1.0,Unpredictable
2403,Bruns13,1.0,1.0,0.0,0.0,1.0,Unpredictable
2399,edwardoshields,1.0,1.0,0.0,0.0,1.0,Unpredictable
2398,goldenheathcote,1.0,1.0,0.0,0.0,1.0,Unpredictable
2406,applepicker,1.0,1.0,0.0,0.0,1.0,Unpredictable
2397,jeffereyanderson,1.0,1.0,0.0,0.0,1.0,Unpredictable
2395,cristinastock,1.0,1.0,0.0,0.0,1.0,Unpredictable
2394,felipestock,1.0,1.0,0.0,0.0,1.0,Unpredictable
2410,ephrainey09,1.0,1.0,0.0,0.0,1.0,Unpredictable
2411,Bedave,1.0,1.0,0.0,0.0,1.0,Unpredictable
2412,barryjones,1.0,1.0,0.0,0.0,1.0,Unpredictable
2393,Iam4our,1.0,1.0,0.0,0.0,1.0,Unpredictable
2414,herabelson93,1.0,1.0,0.0,0.0,1.0,Unpredictable
2415,LongSqueeze,1.0,1.0,0.0,0.0,1.0,Unpredictable
2416,salbi9,1.0,1.0,0.0,0.0,1.0,Unpredictable
2417,Darryl45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2418,gastonrippin,1.0,1.0,0.0,0.0,1.0,Unpredictable
2419,Eugene345,1.0,1.0,0.0,0.0,1.0,Unpredictable
2420,hall0621,1.0,1.0,0.0,0.0,1.0,Unpredictable
2446,WentzDay,1.0,1.0,0.0,0.0,1.0,Unpredictable
2448,swingtrader23,1.0,1.0,0.0,0.0,1.0,Unpredictable
2494,Baymaxx,1.0,1.0,0.0,0.0,1.0,Unpredictable
2473,reaganclark99,1.0,1.0,0.0,0.0,1.0,Unpredictable
2354,Tyree343,1.0,1.0,0.0,0.0,1.0,Unpredictable
2476,johnlopez61,1.0,1.0,0.0,0.0,1.0,Unpredictable
2477,isabelleyniguez25,1.0,1.0,0.0,0.0,1.0,Unpredictable
2478,davidnegley48,1.0,1.0,0.0,0.0,1.0,Unpredictable
2479,Kylewaters562,1.0,1.0,0.0,0.0,1.0,Unpredictable
2480,troyperez40,1.0,1.0,0.0,0.0,1.0,Unpredictable
2481,Doozio,1.0,1.0,0.0,0.0,1.0,Unpredictable
2482,aniyadavis05,1.0,1.0,0.0,0.0,1.0,Unpredictable
2353,oliviazurick05,1.0,1.0,0.0,0.0,1.0,Unpredictable
2484,TradeEatRepeat,1.0,1.0,0.0,0.0,1.0,Unpredictable
2485,ArmondWins,1.0,1.0,0.0,0.0,1.0,Unpredictable
2352,Laron565,1.0,1.0,0.0,0.0,1.0,Unpredictable
2351,rogeliotormey54,1.0,1.0,0.0,0.0,1.0,Unpredictable
2488,MeNoYouOkayMe,1.0,1.0,0.0,0.0,1.0,Unpredictable
2489,Goldbrocktwinsister,1.0,1.0,0.0,0.0,1.0,Unpredictable
2350,briannafalk75,1.0,1.0,0.0,0.0,1.0,Unpredictable
2349,DominicBuffett,1.0,1.0,0.0,0.0,1.0,Unpredictable
2492,TooHot_toTouch,1.0,1.0,0.0,0.0,1.0,Unpredictable
2348,noelhill07,1.0,1.0,0.0,0.0,1.0,Unpredictable
2474,Sheepish,1.0,1.0,0.0,0.0,1.0,Unpredictable
2471,harrygreen43,1.0,1.0,0.0,0.0,1.0,Unpredictable
2449,johnealy71,1.0,1.0,0.0,0.0,1.0,Unpredictable
2357,davidmartin42,1.0,1.0,0.0,0.0,1.0,Unpredictable
2450,josephlopez0,1.0,1.0,0.0,0.0,1.0,Unpredictable
2366,miahclark24,1.0,1.0,0.0,0.0,1.0,Unpredictable
2452,Kurtis45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2453,ijahthomas7,1.0,1.0,0.0,0.0,1.0,Unpredictable
2454,Chingus1,1.0,1.0,0.0,0.0,1.0,Unpredictable
2364,catchnthevibe,1.0,1.0,0.0,0.0,1.0,Unpredictable
2363,reshuffel,1.0,1.0,0.0,0.0,1.0,Unpredictable
2457,W_Trader,1.0,1.0,0.0,0.0,1.0,Unpredictable
2458,Monte34,1.0,1.0,0.0,0.0,1.0,Unpredictable
2361,jimmyevans00,1.0,1.0,0.0,0.0,1.0,Unpredictable
2360,joshuawhite78,1.0,1.0,0.0,0.0,1.0,Unpredictable
2461,humbertolabelle1,1.0,1.0,0.0,0.0,1.0,Unpredictable
2462,good_good,1.0,1.0,0.0,0.0,1.0,Unpredictable
2463,stephentevlin62,1.0,1.0,0.0,0.0,1.0,Unpredictable
2359,johnwestcott13,1.0,1.0,0.0,0.0,1.0,Unpredictable
2465,dibs61,1.0,1.0,0.0,0.0,1.0,Unpredictable
2466,SaturnSPX,1.0,1.0,0.0,0.0,1.0,Unpredictable
2468,orionscott37,1.0,1.0,0.0,0.0,1.0,Unpredictable
2469,free_chatr0om,1.0,1.0,0.0,0.0,1.0,Unpredictable
2286,labibaouf,1.0,1.0,0.0,0.0,1.0,Unpredictable
2594,Hadley345,1.0,1.0,0.0,0.0,1.0,Unpredictable
2284,baliktanaw,1.0,1.0,0.0,0.0,1.0,Unpredictable
2205,OTM_Fever,1.0,1.0,0.0,0.0,1.0,Unpredictable
2722,Adelbert43,1.0,1.0,0.0,0.0,1.0,Unpredictable
2723,IncisiveGuy,1.0,1.0,0.0,0.0,1.0,Unpredictable
2198,jinwjong,1.0,1.0,0.0,0.0,1.0,Unpredictable
2197,Swolescalps,1.0,1.0,0.0,0.0,1.0,Unpredictable
2726,emmajohnson95,1.0,1.0,0.0,0.0,1.0,Unpredictable
2194,Golden_Prophet,1.0,1.0,0.0,0.0,1.0,Unpredictable
2193,RareLaFlare,1.0,1.0,0.0,0.0,1.0,Unpredictable
2729,jarretwitting,1.0,1.0,0.0,0.0,1.0,Unpredictable
2192,SophiaP,1.0,1.0,0.0,0.0,1.0,Unpredictable
2190,themanifestationmethod,1.0,1.0,0.0,0.0,1.0,Unpredictable
2734,bluejack696,1.0,1.0,0.0,0.0,1.0,Unpredictable
2736,christhomenick,1.0,1.0,0.0,0.0,1.0,Unpredictable
2738,getspart1,1.0,1.0,0.0,0.0,1.0,Unpredictable
2739,Barbara3454,1.0,1.0,0.0,0.0,1.0,Unpredictable
2740,Webster4,1.0,1.0,0.0,0.0,1.0,Unpredictable
2741,walkertabbert97,1.0,1.0,0.0,0.0,1.0,Unpredictable
2742,anthonymiller42,1.0,1.0,0.0,0.0,1.0,Unpredictable
2183,ysquires,1.0,1.0,0.0,0.0,1.0,Unpredictable
2745,davidviana03,1.0,1.0,0.0,0.0,1.0,Unpredictable
2204,MellowMood,1.0,1.0,0.0,0.0,1.0,Unpredictable
2719,Brad54,1.0,1.0,0.0,0.0,1.0,Unpredictable
2750,miacabello11,1.0,1.0,0.0,0.0,1.0,Unpredictable
2718,Raoul45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2697,Carmelo45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2698,virgilgutkowski,1.0,1.0,0.0,0.0,1.0,Unpredictable
2699,tessleepk,1.0,1.0,0.0,0.0,1.0,Unpredictable
2217,jamesonfadel,1.0,1.0,0.0,0.0,1.0,Unpredictable
2213,MooseCapitalInc,1.0,1.0,0.0,0.0,1.0,Unpredictable
2703,Claud45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2704,Lavern34,1.0,1.0,0.0,0.0,1.0,Unpredictable
2212,Naruto_Trader,1.0,1.0,0.0,0.0,1.0,Unpredictable
2706,Cruz45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2707,Liontrader100,1.0,1.0,0.0,0.0,1.0,Unpredictable
2708,Jaylan45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2709,samanthadelgado,1.0,1.0,0.0,0.0,1.0,Unpredictable
2710,Porter45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2711,issachaag,1.0,1.0,0.0,0.0,1.0,Unpredictable
2712,Zackery851,1.0,1.0,0.0,0.0,1.0,Unpredictable
2713,jasonmoore35,1.0,1.0,0.0,0.0,1.0,Unpredictable
2714,michaelparker29,1.0,1.0,0.0,0.0,1.0,Unpredictable
2211,Ups11,1.0,1.0,0.0,0.0,1.0,Unpredictable
2717,Kelley56,1.0,1.0,0.0,0.0,1.0,Unpredictable
2748,Zachariah335,1.0,1.0,0.0,0.0,1.0,Unpredictable
2751,noelroberts96,1.0,1.0,0.0,0.0,1.0,Unpredictable
2695,Enoch46,1.0,1.0,0.0,0.0,1.0,Unpredictable
2774,mrcv5,1.0,1.0,0.0,0.0,1.0,Unpredictable
2778,bobbyanalog,1.0,1.0,0.0,0.0,1.0,Unpredictable
2779,LlazyLlama,1.0,1.0,0.0,0.0,1.0,Unpredictable
2164,omnowti12,1.0,1.0,0.0,0.0,1.0,Unpredictable
2162,earlzlines,1.0,1.0,0.0,0.0,1.0,Unpredictable
2784,FlowWithTrend,1.0,1.0,0.0,0.0,1.0,Unpredictable
2158,irishpitbull,1.0,1.0,0.0,0.0,1.0,Unpredictable
2157,maddy12,1.0,1.0,0.0,0.0,1.0,Unpredictable
2788,salahbastawy,1.0,1.0,0.0,0.0,1.0,Unpredictable
2789,Spjg20,1.0,1.0,0.0,0.0,1.0,Unpredictable
2790,ghuman671,1.0,1.0,0.0,0.0,1.0,Unpredictable
2791,willisnienow,1.0,1.0,0.0,0.0,1.0,Unpredictable
2155,ebonyvolkman,1.0,1.0,0.0,0.0,1.0,Unpredictable
2152,TheGrimContango,1.0,1.0,0.0,0.0,1.0,Unpredictable
2796,Sasha544,1.0,1.0,0.0,0.0,1.0,Unpredictable
2149,olddumper,1.0,1.0,0.0,0.0,1.0,Unpredictable
2798,TheMatrixTwits,1.0,1.0,0.0,0.0,1.0,Unpredictable
2799,Cruz451,1.0,1.0,0.0,0.0,1.0,Unpredictable
2800,Abner45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2801,Hilton45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2777,macrossluvsrobotech,1.0,1.0,0.0,0.0,1.0,Unpredictable
2773,jazlynnbaker57,1.0,1.0,0.0,0.0,1.0,Unpredictable
2752,dixiejackson29,1.0,1.0,0.0,0.0,1.0,Unpredictable
2772,tylercaffee30,1.0,1.0,0.0,0.0,1.0,Unpredictable
2753,joshuaedwards26,1.0,1.0,0.0,0.0,1.0,Unpredictable
2176,jwright412,1.0,1.0,0.0,0.0,1.0,Unpredictable
2173,WallyStreets,1.0,1.0,0.0,0.0,1.0,Unpredictable
2756,robertmartinez26,1.0,1.0,0.0,0.0,1.0,Unpredictable
2171,loisrau,1.0,1.0,0.0,0.0,1.0,Unpredictable
2758,elianawesenberg12,1.0,1.0,0.0,0.0,1.0,Unpredictable
2759,brentonlabelle73,1.0,1.0,0.0,0.0,1.0,Unpredictable
2760,landonallen66,1.0,1.0,0.0,0.0,1.0,Unpredictable
2170,PrinceVegeta,1.0,1.0,0.0,0.0,1.0,Unpredictable
2762,beautyhot,1.0,1.0,0.0,0.0,1.0,Unpredictable
2763,alyssamartin52,1.0,1.0,0.0,0.0,1.0,Unpredictable
2764,jasonturner26,1.0,1.0,0.0,0.0,1.0,Unpredictable
2765,parisdahn81,1.0,1.0,0.0,0.0,1.0,Unpredictable
2766,Debra46,1.0,1.0,0.0,0.0,1.0,Unpredictable
2767,BobbyFlay,1.0,1.0,0.0,0.0,1.0,Unpredictable
2768,Gerhard4,1.0,1.0,0.0,0.0,1.0,Unpredictable
2769,tabithaturner76,1.0,1.0,0.0,0.0,1.0,Unpredictable
2770,louisrobinson72,1.0,1.0,0.0,0.0,1.0,Unpredictable
2771,Intheshadow,1.0,1.0,0.0,0.0,1.0,Unpredictable
2696,totheskyy,1.0,1.0,0.0,0.0,1.0,Unpredictable
2694,chandlerkoepp,1.0,1.0,0.0,0.0,1.0,Unpredictable
2596,marshallbrooks,1.0,1.0,0.0,0.0,1.0,Unpredictable
2620,TraderView,1.0,1.0,0.0,0.0,1.0,Unpredictable
2267,averyparker28,1.0,1.0,0.0,0.0,1.0,Unpredictable
2623,ZazzyZane,1.0,1.0,0.0,0.0,1.0,Unpredictable
2624,Biotechfan,1.0,1.0,0.0,0.0,1.0,Unpredictable
2265,elvisharris46,1.0,1.0,0.0,0.0,1.0,Unpredictable
2264,stevemoore06,1.0,1.0,0.0,0.0,1.0,Unpredictable
2263,shannonchan1225,1.0,1.0,0.0,0.0,1.0,Unpredictable
2260,WolfLeonardo,1.0,1.0,0.0,0.0,1.0,Unpredictable
2259,sell1buy2,1.0,1.0,0.0,0.0,1.0,Unpredictable
2258,adamfader30,1.0,1.0,0.0,0.0,1.0,Unpredictable
2632,missingtrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
2633,MoneyMafia23,1.0,1.0,0.0,0.0,1.0,Unpredictable
2634,Rogrrr,1.0,1.0,0.0,0.0,1.0,Unpredictable
2635,VoxGeorge,1.0,1.0,0.0,0.0,1.0,Unpredictable
2636,broderickbergnaum,1.0,1.0,0.0,0.0,1.0,Unpredictable
2637,StrongGal,1.0,1.0,0.0,0.0,1.0,Unpredictable
2638,jaydeledner,1.0,1.0,0.0,0.0,1.0,Unpredictable
2256,ADDTed,1.0,1.0,0.0,0.0,1.0,Unpredictable
2641,gusthand,1.0,1.0,0.0,0.0,1.0,Unpredictable
2255,christopheryniguez28,1.0,1.0,0.0,0.0,1.0,Unpredictable
2621,youngpennytwits,1.0,1.0,0.0,0.0,1.0,Unpredictable
2619,gsantostasi,1.0,1.0,0.0,0.0,1.0,Unpredictable
2644,evelydzgerald,1.0,1.0,0.0,0.0,1.0,Unpredictable
2618,ThomasMcIntosh,1.0,1.0,0.0,0.0,1.0,Unpredictable
2283,RobbinHoode,1.0,1.0,0.0,0.0,1.0,Unpredictable
2282,Nathaniel334,1.0,1.0,0.0,0.0,1.0,Unpredictable
2599,morgantaylor20,1.0,1.0,0.0,0.0,1.0,Unpredictable
2600,Mvrrt79,1.0,1.0,0.0,0.0,1.0,Unpredictable
2601,mariohirthe,1.0,1.0,0.0,0.0,1.0,Unpredictable
2280,JoeMay,1.0,1.0,0.0,0.0,1.0,Unpredictable
2603,cesarnagy99,1.0,1.0,0.0,0.0,1.0,Unpredictable
2277,Mohammad43,1.0,1.0,0.0,0.0,1.0,Unpredictable
2276,oksosw31,1.0,1.0,0.0,0.0,1.0,Unpredictable
2607,soniaburton,1.0,1.0,0.0,0.0,1.0,Unpredictable
2275,optinit,1.0,1.0,0.0,0.0,1.0,Unpredictable
2274,Kayley454,1.0,1.0,0.0,0.0,1.0,Unpredictable
2610,reaganhanz38,1.0,1.0,0.0,0.0,1.0,Unpredictable
2611,lego3072,1.0,1.0,0.0,0.0,1.0,Unpredictable
2612,kneedraggin,1.0,1.0,0.0,0.0,1.0,Unpredictable
2613,Liontrading002,1.0,1.0,0.0,0.0,1.0,Unpredictable
2271,ethendahn50,1.0,1.0,0.0,0.0,1.0,Unpredictable
2616,landonfalk81,1.0,1.0,0.0,0.0,1.0,Unpredictable
2617,InDogsWeTrust,1.0,1.0,0.0,0.0,1.0,Unpredictable
2253,MLBTrader,1.0,1.0,0.0,0.0,1.0,Unpredictable
2251,finneganirwin59,1.0,1.0,0.0,0.0,1.0,Unpredictable
2693,Sherman45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2225,dipvestor,1.0,1.0,0.0,0.0,1.0,Unpredictable
2674,random_reflection,1.0,1.0,0.0,0.0,1.0,Unpredictable
2675,Jimbo7897,1.0,1.0,0.0,0.0,1.0,Unpredictable
2676,Parker45,1.0,1.0,0.0,0.0,1.0,Unpredictable
2677,Kirk54,1.0,1.0,0.0,0.0,1.0,Unpredictable
2678,Mj199,1.0,1.0,0.0,0.0,1.0,Unpredictable
2679,Jamarcus544,1.0,1.0,0.0,0.0,1.0,Unpredictable
2680,Zaria43,1.0,1.0,0.0,0.0,1.0,Unpredictable
2681,chandlerbosco,1.0,1.0,0.0,0.0,1.0,Unpredictable
2682,nealfeeney,1.0,1.0,0.0,0.0,1.0,Unpredictable
2683,Mr_Ready,1.0,1.0,0.0,0.0,1.0,Unpredictable
2684,jovancremin,1.0,1.0,0.0,0.0,1.0,Unpredictable
2685,PlayHer,1.0,1.0,0.0,0.0,1.0,Unpredictable
2686,SDZ2020,1.0,1.0,0.0,0.0,1.0,Unpredictable
2223,donavonsipes,1.0,1.0,0.0,0.0,1.0,Unpredictable
2222,ayymwam,1.0,1.0,0.0,0.0,1.0,Unpredictable
2220,barbarafrancis,1.0,1.0,0.0,0.0,1.0,Unpredictable
2219,jenncastro,1.0,1.0,0.0,0.0,1.0,Unpredictable
2218,janetboss,1.0,1.0,0.0,0.0,1.0,Unpredictable
2692,Larue4565,1.0,1.0,0.0,0.0,1.0,Unpredictable
2673,arieldurgan,1.0,1.0,0.0,0.0,1.0,Unpredictable
2671,paulioni613,1.0,1.0,0.0,0.0,1.0,Unpredictable
2249,christiedavis54,1.0,1.0,0.0,0.0,1.0,Unpredictable
2227,PamBryantf,1.0,1.0,0.0,0.0,1.0,Unpredictable
2647,ryleybauch,1.0,1.0,0.0,0.0,1.0,Unpredictable
2648,notso,1.0,1.0,0.0,0.0,1.0,Unpredictable
2248,miahraisner52,1.0,1.0,0.0,0.0,1.0,Unpredictable
2246,yesgarey,1.0,1.0,0.0,0.0,1.0,Unpredictable
2245,johndavis77,1.0,1.0,0.0,0.0,1.0,Unpredictable
2653,TheWallStreetBull,1.0,1.0,0.0,0.0,1.0,Unpredictable
2654,horaciokon,1.0,1.0,0.0,0.0,1.0,Unpredictable
2239,odellhalvorson,1.0,1.0,0.0,0.0,1.0,Unpredictable
2237,TraderSanjay87,1.0,1.0,0.0,0.0,1.0,Unpredictable
2236,brockchamplin,1.0,1.0,0.0,0.0,1.0,Unpredictable
2659,brauliowyman,1.0,1.0,0.0,0.0,1.0,Unpredictable
2235,deekoelpin,1.0,1.0,0.0,0.0,1.0,Unpredictable
2661,edmund654,1.0,1.0,0.0,0.0,1.0,Unpredictable
2662,ExHedgeFunder123,1.0,1.0,0.0,0.0,1.0,Unpredictable
2663,Jchana1989,1.0,1.0,0.0,0.0,1.0,Unpredictable
2233,W1SE,1.0,1.0,0.0,0.0,1.0,Unpredictable
2232,cristinamorales,1.0,1.0,0.0,0.0,1.0,Unpredictable
2230,geovanyhara,1.0,1.0,0.0,0.0,1.0,Unpredictable
2228,elsiefdox,1.0,1.0,0.0,0.0,1.0,Unpredictable
3190,Marc343,1.0,1.0,0.0,0.0,1.0,Unpredictable
1953,sarotobisenpai,1.0,1.0,0.0,0.0,1.0,Unpredictable
1463,2commaportfolio,1.0,1.0,0.0,0.0,1.0,Unpredictable
3743,karenmatthews,1.0,1.0,0.0,0.0,1.0,Unpredictable
1608,rubykairis06,1.0,1.0,0.0,0.0,1.0,Unpredictable
3733,minux,1.0,1.0,0.0,0.0,1.0,Unpredictable
1607,henrymartinez17,1.0,1.0,0.0,0.0,1.0,Unpredictable
1606,fluck133,1.0,1.0,0.0,0.0,1.0,Unpredictable
3736,Futureman77,1.0,1.0,0.0,0.0,1.0,Unpredictable
3737,bootsongroundnyc,1.0,1.0,0.0,0.0,1.0,Unpredictable
1600,tristanyniguez03,1.0,1.0,0.0,0.0,1.0,Unpredictable
3740,nataliepark,1.0,1.0,0.0,0.0,1.0,Unpredictable
3742,edcannon,1.0,1.0,0.0,0.0,1.0,Unpredictable
3744,Cryptometrics_Trading,1.0,1.0,0.0,0.0,1.0,Unpredictable
1699,claymiller48,1.0,1.0,0.0,0.0,1.0,Unpredictable
3746,ADHernandez,1.0,1.0,0.0,0.0,1.0,Unpredictable
1588,jadhavamit2004,1.0,1.0,0.0,0.0,1.0,Unpredictable
3751,MarketMarauder,1.0,1.0,0.0,0.0,1.0,Unpredictable
3752,AhmadMusleh,1.0,1.0,0.0,0.0,1.0,Unpredictable
3754,MaxMoeFoe,1.0,1.0,0.0,0.0,1.0,Unpredictable
3756,veriveri123,1.0,1.0,0.0,0.0,1.0,Unpredictable
1583,dodobo,1.0,1.0,0.0,0.0,1.0,Unpredictable
3758,Tbags19,1.0,1.0,0.0,0.0,1.0,Unpredictable
3759,rustdotes1,1.0,1.0,0.0,0.0,1.0,Unpredictable
3731,niujuy,1.0,1.0,0.0,0.0,1.0,Unpredictable
3730,LilJizzle,1.0,1.0,0.0,0.0,1.0,Unpredictable
3729,Om123,1.0,1.0,0.0,0.0,1.0,Unpredictable
1610,Lil_Pluto69,1.0,1.0,0.0,0.0,1.0,Unpredictable
3708,Jerry89,1.0,1.0,0.0,0.0,1.0,Unpredictable
1615,stockSoorma,1.0,1.0,0.0,0.0,1.0,Unpredictable
3710,pumpdaddy,1.0,1.0,0.0,0.0,1.0,Unpredictable
3711,DingDong9,1.0,1.0,0.0,0.0,1.0,Unpredictable
3713,trendtrader6,1.0,1.0,0.0,0.0,1.0,Unpredictable
3714,PLBOY,1.0,1.0,0.0,0.0,1.0,Unpredictable
3715,ElDiabloBlanco,1.0,1.0,0.0,0.0,1.0,Unpredictable
3716,Lenora56,1.0,1.0,0.0,0.0,1.0,Unpredictable
3717,hebrewhammer01,1.0,1.0,0.0,0.0,1.0,Unpredictable
3718,wallstreetbully187,1.0,1.0,0.0,0.0,1.0,Unpredictable
3719,KarlStevens,1.0,1.0,0.0,0.0,1.0,Unpredictable
3720,Bcoe77,1.0,1.0,0.0,0.0,1.0,Unpredictable
3721,Sulakshan,1.0,1.0,0.0,0.0,1.0,Unpredictable
3722,HeyPhukyu,1.0,1.0,0.0,0.0,1.0,Unpredictable
1612,malcolmmiller55,1.0,1.0,0.0,0.0,1.0,Unpredictable
1611,fluck1432,1.0,1.0,0.0,0.0,1.0,Unpredictable
3725,CaptainEzman,1.0,1.0,0.0,0.0,1.0,Unpredictable
3726,GreentradesMOB,1.0,1.0,0.0,0.0,1.0,Unpredictable
3727,kaiser77,1.0,1.0,0.0,0.0,1.0,Unpredictable
3760,BSFilter,1.0,1.0,0.0,0.0,1.0,Unpredictable
1582,Stock_wizard23,1.0,1.0,0.0,0.0,1.0,Unpredictable
3763,DanRusso_CMT,1.0,1.0,0.0,0.0,1.0,Unpredictable
3787,streetwolfmoney,1.0,1.0,0.0,0.0,1.0,Unpredictable
3789,Admiral_Ackbar,1.0,1.0,0.0,0.0,1.0,Unpredictable
1564,SECCommisioner2020,1.0,1.0,0.0,0.0,1.0,Unpredictable
1563,Sharibowen,1.0,1.0,0.0,0.0,1.0,Unpredictable
1560,kathygutierrezzzz,1.0,1.0,0.0,0.0,1.0,Unpredictable
3794,Haromasters,1.0,1.0,0.0,0.0,1.0,Unpredictable
1558,mustafaghaffar829,1.0,1.0,0.0,0.0,1.0,Unpredictable
3796,eastkaio889,1.0,1.0,0.0,0.0,1.0,Unpredictable
3797,Di_Nero,1.0,1.0,0.0,0.0,1.0,Unpredictable
1556,sUSMITA73839,1.0,1.0,0.0,0.0,1.0,Unpredictable
1555,hotkey123,1.0,1.0,0.0,0.0,1.0,Unpredictable
1554,sakira84559,1.0,1.0,0.0,0.0,1.0,Unpredictable
1552,mhelpul,1.0,1.0,0.0,0.0,1.0,Unpredictable
3802,amgoody,1.0,1.0,0.0,0.0,1.0,Unpredictable
3803,Rainman47,1.0,1.0,0.0,0.0,1.0,Unpredictable
1549,Beaueveringham,1.0,1.0,0.0,0.0,1.0,Unpredictable
3805,hr1,1.0,1.0,0.0,0.0,1.0,Unpredictable
1547,Gxldy369,1.0,1.0,0.0,0.0,1.0,Unpredictable
3807,Captainhook77,1.0,1.0,0.0,0.0,1.0,Unpredictable
